Address,Zipcode,Date Sold,Sold Price,Bed,Bath,Square foot,SFR,Lot Size,Age of Building
1511 Herring Ln,93619,Jan-20,330000,3,3.0,1933,True,"4,421",4
33 W Bohemia Ln,93619,Jan-20,298000,3,3.0,1601,True,"3,049",16
1620 N Bush Ave,93619,Jan-20,537500,4,2.0,2726,True,"10,031",18
2874 Whitmore Ave,93619,Jan-20,350000,4,3.0,2428,True,"8,276",15
3497 Mecca Ave,93619,Jan-20,369000,4,4.0,2245,True,"4,159",6
2858 Rall Ave,93611,Jan-20,315000,4,2.0,1642,True,"7,797",17
3446 Carmelita Ave,93619,Jan-20,322000,3,2.0,1580,True,"4,499",2021
3459 Park Ave,93611,Jan-20,329000,3,2.75,1894,True,"4,782",3
784 N Armstrong Ave,93611,Jan-20,-1,3,1.75,1755,True,2.31 a,57
11990 Auberry Rd,93619,Jan-20,-1,3,1.75,2724,True,78.19 a,48
1104 Pistachio Ave,93611,Jan-20,310000,3,2.0,1555,True,"7,500",31
2545 Escalon Ave,93611,Jan-20,282000,3,2.0,1436,True,"7,623",32
3011 Carson Ave,93611,Jan-20,331000,3,2.0,1649,True,"7,540",18
4841 Stetson Rd,93619,Jan-20,-1,7,3.75,4516,True,4.99 a,40
331 W Chennault Ave,93611,Jan-20,-1,3,2.25,1385,True,"7,056",25
3255 Del Dios Ave,93619,Jan-20,315000,3,2.0,1504,True,"4,350",7
8705 E Shaw Ave,93619,Jan-20,-1,4,1.75,1637,True,0.93 a,73
3633 Sabre Ave,93612,Jan-20,260000,3,2.0,1380,True,"5,000",26
1822 Morris Ave,93611,Jan-20,390000,4,2.0,2600,True,"10,450",30
157 Minarets Ave,93611,Jan-20,-1,4,2.0,1900,True,"8,738",23
1621 Dovewood Ave,93611,Jan-20,322000,3,1.75,1837,True,"8,001",43
3276 Carmelita Ave,93619,Jan-20,360000,4,4.0,2245,True,"4,356",7
1523 N Strada Way,93619,Jan-20,290000,3,2.5,1578,True,"1,800",9
1755 Barstow Ave,93611,Jan-20,325000,4,2.0,2001,True,"9,718",44
8503 E Bullard Ave,93619,Jan-20,6555000,3,1.75,2052,True,17.21 a,60
219 Athens Ave,93611,Jan-20,390000,3,2.0,2162,True,"8,324",21
751 Leonard Ave,93619,Jan-20,6555000,3,2.0,1536,True,18.22 a,32
605 Heritage Ave,93619,Jan-20,740000,5,3.0,3400,True,0.27 a,17
52 Timmy Ave,93612,Jan-20,392500,3,2.0,2025,True,"9,504",33
3116 Fine Ave,93612,Jan-20,238000,3,2.0,1100,True,"6,098",49
1453 Fallbrook Ave,93611,Jan-20,295000,3,1.75,1467,True,"6,198",27
1717 N Megan Ave,93619,Jan-20,-1,3,2.0,2007,True,"5,357",2
2750 Holland Ave,93611,Jan-20,420000,5,3.0,3216,True,"8,947",16
456 Gateway Ave,93612,Jan-20,340000,3,2.0,2126,True,"9,618",32
1501 Barstow Ave,93611,Jan-20,290000,4,2.0,1586,True,"10,001",44
2573 Scott Ave,93611,Jan-20,460000,5,3.0,2815,True,"10,010",28
1165 N Chapel Hill Ave,93611,Jan-20,51000,5,2.5,2101,True,"9,147",28
3427 Carmelita Ave,93619,Jan-20,330000,3,2.0,1580,True,"4,525",2021
503 W Vermont Ave,93619,Jan-20,449500,3,2.0,2194,True,"6,507",11
2955 Donner Ave,93611,Jan-20,308500,3,2.5,1890,True,"4,752",15
804 Fremont Ave,93612,Jan-20,-1,3,2.0,2096,True,"7,318",21
2955 Donner Ave,93611,Jan-20,308500,3,2.5,1890,True,"4,752",15
640 W Lisbon Ln,93619,Jan-20,304000,4,3.0,1576,True,"3,219",16
1760 N Aldaron Ln,93619,Jan-20,280000,3,3.0,1503,True,"3,484",18
45 W Brittany Ln,93619,Jan-20,-1,3,2.5,1503,True,"3,036",17
40 W Gettysburg Ave,93612,Jan-20,236500,3,2.0,1328,True,"7,562",47
1980 N Tuscany Ln,93619,Jan-20,-1,3,2.5,1616,True,"3,310",16
811 W Alamos Ave,93612,Jan-20,220000,3,1.75,1075,True,"5,998",59
3762 Wrenwood Ave,93619,Jan-20,330000,3,2.0,1515,True,"5,998",4
2954 Twain Ave,93611,Jan-20,334000,3,2.0,1703,True,"7,562",17
2563 Barstow Ave,93611,Jan-20,300000,3,2.0,1528,True,"9,000",30
3335 Hornet Ave,93611,Jan-20,375000,3,3.0,2133,True,"7,840",18
860 N Bush Ave,93611,Jan-20,300000,3,2.5,1550,True,"5,972",26
22322 Broken Oak Ln,93619,Jan-20,160000,3,2.0,1440,True,5.13 a,47
3257 Descanso Ave,93619,Jan-20,309000,4,2.5,1945,True,"2,813",4
2266 Richert Ave,93611,Jan-20,545000,6,4.5,3484,True,0.36 a,7
1304 Royalty Way,93619,Jan-20,265000,3,2.5,1413,True,"2,164",4
617 Everglade Ave,93619,Jan-20,383000,3,2.0,2180,True,"6,464",13
2481 Serena Ave,93619,Jan-20,575000,5,3.0,2912,True,0.28 a,17
488 W San Jose Ave,93612,Jan-20,225000,3,1.5,1336,True,"6,400",60
4504 N Heron Way,93619,Jan-20,580000,4,3.0,2820,True,"10,350",16
1625 Tollhouse Ln,93611,Jan-20,-1,2,2.0,1345,True,"1,880",35
2107 Keats Ave,93611,Jan-20,300000,4,1.75,1748,True,"8,015",36
2702 Mitchell Ave,93611,Jan-20,-1,3,2.0,1075,True,"6,577",26
187 Moody Ave,93619,Jan-20,485000,5,2.0,2261,True,"8,624",15
1810 N Sanders Ave,93619,Jan-20,530000,4,2.75,2856,True,"8,232",13
2436 Moody Ave,93619,Jan-20,389500,4,2.0,2029,True,"6,059",19
1944 N Larose Ln,93619,Jan-20,300000,3,2.5,1464,True,"3,249",13
11033 E Crown Rdg,93619,Jan-20,480000,6,4.0,3488,True,0.37 a,17
3050 Serena Ave,93619,Jan-20,-1,3,2.25,2145,True,"8,363",16
971 N Orangewood Ave,93611,Jan-20,525000,4,3.0,2762,True,"10,241",19
244 Filbert Ave,93611,Jan-20,330000,3,3.0,1596,True,"8,999",33
68 N McKelvy Ave,93611,Jan-20,353000,3,2.0,1603,True,"8,446",31
2551 Los Altos Ave,93611,Jan-20,317000,3,2.0,1505,True,"7,474",31
3477 Carmelita Ave,93619,Jan-20,373500,4,3.0,2013,True,"5,331",6
2840 Norwich Ave,93611,Jan-20,505000,4,3.0,2573,True,0.28 a,15
2432 Fairmont Ave,93611,an-20,459000,4,3.0,2060,True,0.35 a,20
3591 Buckingham Ave,93619,an-20,355000,4,4.0,2245,True,"7,952",7
3047 Browning Ave,93619,an-20,327000,3,2.0,1761,True,"4,499",9
1354 Royalty Way,93619,an-20,255000,3,2.5,1212,True,"2,164",4
171 W Warwick Ave,93619,an-20,495000,4,1.75,2290,True,0.25 a,19
261 W Fremont Ave,93612,an-20,300000,3,1.75,1688,True,"8,372",30
142 W Swift Ave,93612,an-20,265000,3,2.0,1614,True,"7,840",48
652 N Burl Ave,93611,an-20,360000,4,3.0,2236,True,"7,631",26
614 Loyola Ave,93619,an-20,475000,3,3.0,2261,True,"8,624",16
11082 E Greenbury Way,93619,an-20,355000,3,2.5,1942,True,"9,461",15
1755 Donner Ave,93611,an-20,-1,3,2.0,1340,True,"9,016",36
1629 Megan Ave,93611,an-20,380000,3,2.0,2030,True,"10,397",16
344 N Raphael Ln,93611,an-20,242000,3,2.75,1658,True,"1,759",12
1782 Hampton Ave,93611,an-20,263000,3,2.0,1320,True,"7,318",42
1984 N Pamela Ave,93619,an-20,570000,4,3.5,2696,True,"9,374",12
1984 N Pamela Ave,93619,an-20,570000,4,3.5,2696,True,"9,374",12
5107 E Lexington Ave,93619,an-20,1125000,6,5.0,5308,True,2.00 a,23
636 W Venice Ln,93619,an-20,323000,4,3.0,1979,True,"3,174",15
3304 E Via Monte Verdi Ave,93619,an-20,975000,4,4.0,4474,True,0.37 a,18
2219 Coventry Ave,93611,an-20,293000,4,1.0,-1,True,"5,662",15
3156 Indianapolis Ave,93619,an-20,435000,4,4.0,3109,True,"7,840",15
2158 La Canada Ave,93619,an-20,327500,3,2.0,1899,True,"5,000",2
150 W Wyndover Ave,93611,an-20,585000,4,3.0,2876,True,"9,918",18
3534 Bellaire Ave,93619,an-20,330000,3,2.5,1833,True,"4,334",6
3684 Eddy Ave,93612,an-20,245000,3,2.0,1458,True,"6,500",34
452 Timmy Ave,93612,an-20,324500,3,2.0,2052,True,"8,738",40
2657 Joshua Ave,93611,an-20,-1,3,2.25,2733,True,0.32 a,27
1460 Gibson Ave,Clovis,an-20,-1,5,1.0,-1,True,-1,2021
66 W Prescott Ave,93619,an-20,450000,3,3.5,2721,True,"6,181",16
15264 Oak Creek Rd,93651,an-20,799500,3,3.0,3593,True,10.00 a,22
3324 Amanecer Ave,93619,an-20,302000,3,2.0,1702,True,"3,850",4
1765 Dennis Ave,93611,an-20,-1,4,1.75,1522,True,0.32 a,45
2434 Sample Ave,93611,Dec-19,315000,3,2.0,1698,True,"7,683",17
9650 E Shaw Ave,93619,Dec-19,-1,3,1.25,1727,True,2.04 a,71
8891 E Herndon Ave,93619,Dec-19,490000,4,2.5,2443,True,2.17 a,41
7819 N Willow Ave,93611,Dec-19,1351500,3,2.0,2548,True,2.02 a,50
1334 N Kaweah Ave,93619,Dec-19,550000,5,3.5,3331,True,"9,029",3
493 Powers Ave,93619,Dec-19,400000,3,2.0,2153,True,"6,464",15
1860 N Dupree Ln,93619,Dec-19,290000,2,3.0,1464,True,"3,641",13
3440 Descanso Ave,93619,Dec-19,306000,3,2.5,1440,True,"3,798",2
3773 Euphoria Pl,93619,Dec-19,290000,3,3.0,1652,True,"2,052",3
852 W Santa Ana Ave,93612,Dec-19,217500,3,1.75,1288,True,"6,198",59
424 W Paul Ave,93612,Dec-19,322000,3,2.0,1779,True,0.28 a,41
7835 N Willow Ave,93611,Dec-19,1021000,4,2.25,2567,True,1.42 a,35
9188 E Shaw Ave,93619,Dec-19,-1,3,2.0,2102,True,7.00 a,59
125 Rialto Ave,93612,Dec-19,200000,3,2.0,960,True,"7,501",60
266 W Swift Ave,93612,Dec-19,242000,3,1.75,1228,True,"9,099",49
26602 Twin Ponds Rd,93619,Dec-19,333000,3,2.0,1512,True,2.03 a,40
2560 Villa Ave,93612,Dec-19,-1,1,1.0,500,False,"7,535",85
2204 Peach Ave,93612,Dec-19,96000,2,1.0,843,True,439,49
3893 Buckingham Ave,93619,Dec-19,400000,4,4.0,2438,True,"6,839",1
2462 Poe Ave,93611,Dec-19,487000,5,2.5,2776,True,"9,975",27
887 Loyola Ave,93619,Dec-19,-1,3,3.0,2721,True,"6,760",15
2061 Los Altos Ave,93611,Dec-19,285000,3,1.75,1454,True,"6,446",32
1066 Lindsay Ln,93619,Dec-19,-1,3,2.0,1885,True,"5,270",2021
292 W Trenton Ave,93619,Dec-19,665000,6,3.0,3257,True,"10,585",19
872 Minarets Ave,93611,Dec-19,330000,3,2.0,1860,True,"9,600",29
3962 Finchwood Ave,93619,Dec-19,380000,3,2.0,1900,True,"7,200",1
