Address,Zipcode,Date Sold,Sold Price,Bed,Bath,Square foot,SFR,Lot Size,Age of Building,Parks,SexualOffenders
2126 E Bluff View Dr,93730,"030,000 ",-1.0,2126 E Bluff View ,1,-1,True," 9,583 ",-1,0,0
6777 N Van Ness Blvd,93711,"0,000 ",-1.0,6777 N Van Ness Bl,1,-1,True, 0.96 a,-1,5,29
5301 W Lamona Ave,93722,"0,500 ",-1.0,5301 W Lamona A,1,-1,True,-1,-1,0,163
3313 Soledad Ave,93737,"3,000 ",-1.0,3313 Soledad A,1,-1,True," 7,405 ",-1,0,5
5562 W Ellery Ave,93722,"5,500 ",-1.0,2,1,1242,True," 4,791 ",28,0,163
460 N Fowler Ave,93727,"4,500 ",-1.0,460 N Fowler A,1,-1,True, 3.54 a,-1,7,103
6003 E Fedora Ave,93727,"6,000 ",-1.0,2,1,1635,True," 5,488 ",0,7,103
6193 E Sydney Dr,93727,"7,000 ",-1.0,3,1,1962,True," 2,730 ",1,7,103
5748 E Florence Ave,93727,"1,000 ",-1.0,2,1,1479,True," 8,049 ",18,7,103
368 W Menlo Ave,93704,"0,000 ",-1.0,2,1,1668,True," 10,798 ",42,2,93
3196 E North Ave,93725,"0,000 ",-1.0,2,1,944,True, 1.22 a,74,0,54
411 E Swallow Ct,93730,"0,000 ",-1.0,2,1,2352,True," 7,840 ",-1,0,0
1844 S 4th St,93702,",000 ",-1.0,1,1,1226,True," 6,499 ",73,2,101
5574 W Athens Ave,93722,"0,000 ",-1.0,2,1,1445,True,-1,-1,0,163
567 W Sample Ave,93704,"0,000 ",-1.0,2.75,1,2858,True, 0.30 a,50,2,93
4446 E Richert Ave,93726,"8,500 ",-1.0,1.5,1,1308,True," 6,324 ",61,8,94
3605 E Redlands Ave,93726,"5,000 ",-1.0,2,1,1485,True," 6,360 ",65,8,94
5442 W Wathen Ave,93722,"7,000 ",-1.0,1.75,1,1529,True," 7,840 ",30,0,163
6204 E Sydney Dr,93727,"2,500 ",-1.0,3,1,1962,True," 2,368 ",1,7,103
7478 E Dayton Ave,93737,"5,000 ",-1.0,2.75,1,1900,True," 4,573 ",13,0,5
5322 E Grove Ave,93725,"3,000 ",-1.0,2,1,1660,True," 6,120 ",14,0,54
4693 W Michigan Ave,93722,"1,500 ",-1.0,2,1,1309,True," 6,098 ",8,0,163
3117 E Thomas Ave,93702,",000 ",-1.0,788 sq,1,-1,True," 5,619 ",75,2,101
8194 N 5th St,93720,"5,000 ",-1.0,3,1,1923,True," 6,298 ",19,4,31
7184 W Dovewood Ln,93723,"5,000 ",-1.0,6,1,4610,True, 0.30 a,12,0,0
5748 E Florence Ave,93727,"1,000 ",-1.0,2,1,1479,True," 8,049 ",18,7,103
4632 N Harrison Ave,93704,"0,000 ",-1.0,1.5,1,1527,True," 9,600 ",67,2,93
5277 W Calimyrna Ave,93722,"0,000 ",-1.0,2,1,1598,True," 6,721 ",31,0,163
4250 W Fountain Way,93722,"0,000 ",-1.0,2,1,1594,True," 6,298 ",35,0,163
1565 E Muncie Ave,93720,"5,000 ",-1.0,3,1,2118,True," 8,437 ",-1,4,31
6141 N West Ave #123,93711,"8,000 ",-1.0,2,1,1647,True," 2,744 ",-1,5,29
2822 N Hacienda Dr,93705,"2,000 ",-1.0,2,1,1701,True," 6,298 ",64,0,100
4113 Arden Dr N,93703,"3,500 ",-1.0,1,1,1232,True," 6,324 ",70,3,92
3604 E Olive Ave,93702,",000 ",-1.0,1.5,1,1512,True," 10,123 ",74,2,101
2607 E McKenzie Ave,93701,"9,500 ",-1.0,1.75,1,1289,True," 7,501 ",92,0,0
4455 N Carnegie Ave,93722,"0,000 ",-1.0,2,1,1049,True," 4,543 ",26,0,163
435 E Yale Ave,93704,"9,000 ",-1.0,1,1,1050,True," 6,699 ",97,2,93
545 E Clinton Ave,93704,"5,000 ",-1.0,2,1,1922,True," 8,102 ",93,2,93
2925 N Crystal Ave,93705,"7,500 ",-1.0,2,1,1114,True," 6,298 ",64,0,100
5299 W Corona Ave,93722,"0,000 ",-1.0,2,1,1234,True," 6,499 ",31,0,163
4064 E Lyell Ave,93702,tact For Estimate,-1.0,1.75,1,1202,True," 6,272 ",59,2,101
5367 E Heaton Ave,93727,"0,000 ",-1.0,2.75,1,3109,True, 0.32 a,14,7,103
2780 N Cornelia Ave,93722,"5,000 ",-1.0,2,1,1784,True, 1.62 a,58,0,163
174 N 6th St #101,93702,"5,000 ",-1.0,2,1,2064,True," 7,405 ",39,2,101
5851 E Inyo St,93727,"0,000 ",-1.0,2,1,1691,True," 7,361 ",9,7,103
890 S Armstrong Ave,93727,"0,000 ",-1.0,904 sq,1,-1,True, 19.69 a,110,7,103
6951 E Garland Ave,93727,"7,500 ",-1.0,6951 E Garland A,1,-1,True,-1,-1,7,103
3278 El Dorado Ave,93737,"9,000 ",-1.0,3278 El Dorado A,1,-1,True," 7,123 ",-1,0,5
2812 N Douglas Ave,93727,"7,000 ",-1.0,2812 N Douglas A,1,-1,True," 5,500 ",0,7,103
4978 E McKenzie Ave,93727,"2,000 ",-1.0,1,1,1026,True, 0.30 a,66,7,103
3594 W Buena Vista Ave,93711,"0,000 ",-1.0,4,1,3511,True, 0.45 a,54,5,29
7572 N Tahan Ave,93711,"5,000 ",-1.0,4,1,3712,True, 0.30 a,-1,5,29
533 E Chesapeake Cir,93730,"9,000 ",-1.0,3,1,4000,True, 0.28 a,-1,0,0
3257 E Liberty Ave,93702,"0,000 ",-1.0,1.5,1,904,True," 6,799 ",93,2,101
220 W Ashlan Ave,93705,"0,000 ",-1.0,2,1,1600,True, 0.41 a,56,0,100
1515 N Willow Ave,93727,"5,000 ",-1.0,1.75,1,1498,True," 6,398 ",59,7,103
3278 El Dorado Ave,93737,"9,000 ",-1.0,3278 El Dorado A,1,-1,True," 7,123 ",-1,0,5
2812 N Douglas Ave,93727,"7,000 ",-1.0,2812 N Douglas A,1,-1,True," 5,500 ",0,7,103
281 W Menlo Ave,93704,"0,000 ",-1.0,2,1,1718,True," 9,147 ",42,2,93
6271 N Sharon Ave,93710,"4,000 ",-1.0,2,1,1894,True," 8,712 ",50,4,60
2347 N Garfield Ave,93723,"0,000 ",-1.0,1.75,1,1577,True, 1.09 a,52,0,0
4852 N Effie St,93726,"9,000 ",-1.0,1.75,1,1670,True," 5,998 ",65,8,94
5350 N Contessa Ave,93723,tact For Estimate,-1.0,2.25,1,1451,True," 6,534 ",17,0,0
1512 W Ellery Way,93711,"3,000 ",-1.0,2,1,1847,True, 0.29 a,50,5,29
1184 E San Jose Ave,93710,"9,000 ",-1.0,2,1,1900,True," 8,001 ",57,4,60
8302 N Chance Ave,93720,"2,000 ",-1.0,3,1,2289,True," 8,468 ",33,4,31
943 W Rialto Ave,93705,"0,000 ",-1.0,1.75,1,1840,True, 0.37 a,69,0,100
3153 E Butler Ave,93702,"5,000 ",-1.0,2,1,2326,True," 7,405 ",93,2,101
5018 E Olive Ave,93727,"0,000 ",-1.0,1,1,1399,True," 6,534 ",71,7,103
1429 N Adler Ave,93727,"6,000 ",-1.0,1.5,1,1220,True," 7,866 ",58,7,103
5272 W Lamona Ave,93722,"2,000 ",-1.0,5272 W Lamona A,1,-1,True,-1,-1,0,163
6883 E Woodward Ave,93727,"5,000 ",-1.0,6883 E Woodward A,1,-1,True," 4,878 ",-1,7,103
1928 E Cornell Ave,93703,"5,000 ",-1.0,1,1,1081,True," 7,840 ",82,3,92
1542 E Cromwell Ave,93720,"5,000 ",-1.0,2,1,2489,True," 9,901 ",32,4,31
3424 E Gettysburg Ave,93726,"9,000 ",-1.0,2,1,1680,True," 6,600 ",70,8,94
2114 E Omaha Ave,93720,"5,000 ",-1.0,3,1,3280,True," 10,227 ",26,4,31
386 N Shelly Ave,93727,"5,000 ",-1.0,2,1,1700,True," 6,969 ",17,7,103
7347 E Andrews Ave,93737,"8,000 ",-1.0,2,1,1588,True," 5,248 ",6,0,5
3846 E Madison Ave,93702,"0,000 ",-1.0,1,1,1020,True," 6,969 ",96,2,101
6811 E Woodward Ave,93727,"6,000 ",-1.0,6811 E Woodward A,1,-1,True," 4,878 ",-1,7,103
367 W Paul Ave,93704,tact For Estimate,-1.0,1.75,1,1416,True," 6,185 ",42,2,93
564 E Garland Ave,93704,"1,000 ",-1.0,1,1,1318,True," 7,426 ",79,2,93
304 E Brown Ave,93704,"0,000 ",-1.0,2,1,1800,True," 8,502 ",80,2,93
3459 W Bullard Ave,93711,"5,000 ",-1.0,2,1,1578,True," 8,581 ",44,5,29
6057 E Alta Ave,93727,"5,000 ",-1.0,2,1,1848,True, 0.46 a,-1,7,103
2511 S Lind Ave,93725,"0,000 ",-1.0,3,1,2229,True," 7,623 ",14,0,54
628 S Bundy Dr,93727,"7,000 ",-1.0,3,1,1572,True," 3,564 ",11,7,103
2555 W Bluff Ave #140,93711,"0,000 ",-1.0,2,1,2322,True," 8,624 ",-1,5,29
6727 W Stuart Ave,93723,tact For Estimate,-1.0,3,1,1630,True," 6,969 ",10,0,0
5705 E Erin Ave,93727,tact For Estimate,-1.0,2,1,2029,True," 8,350 ",17,7,103
5117 W Cornell Ave,93722,"6,000 ",-1.0,1.75,1,1675,True," 6,586 ",10,0,163
5559 W Stuart Ave,93722,tact For Estimate,-1.0,1.75,1,1370,True," 4,835 ",24,0,163
125 E Princeton Ave,93704,"5,000 ",-1.0,2,1,1608,True," 7,967 ",13,2,93
2713 E Griffith Way,93726,tact For Estimate,-1.0,2,1,1310,True," 5,998 ",64,8,94
5456 E McKenzie Ave,93727,"5,000 ",-1.0,2,1,1470,True, 0.33 a,35,7,103
6052 N 6th St,93710,"9,000 ",-1.0,2,1,1894,True," 8,197 ",54,4,60
1281 N College Ave,93728,"9,000 ",-1.0,2,1,1547,True," 9,748 ",83,1,77
5757 E Ashlan Ave,93727,"5,000 ",-1.0,1.75,1,1421,True," 9,600 ",63,7,103
4753 E Fillmore Ave,93702,"7,000 ",-1.0,1,1,1454,True," 7,405 ",72,2,101
1250 N Echo Ave,93728,"5,000 ",-1.0,2,1,1386,True," 6,499 ",102,1,77
4849 E Amherst Ave,93703,tact For Estimate,-1.0,1,1,1109,True," 7,623 ",65,3,92
3318 Junipero Ave,93737,"2,000 ",-1.0,3318 Junipero A,1,-1,True," 4,486 ",-1,0,5
5289 W Lamona Ave,93722,"1,000 ",-1.0,5289 W Lamona A,1,-1,True,-1,-1,0,163
2671 N Cecelia Ave,93722,"5,000 ",-1.0,3,1,2654,True," 6,120 ",20,0,163
2955 E Plymouth Way,93720,"8,000 ",-1.0,2,1,1110,True," 5,401 ",17,4,31
2824 N Hughes Ave,93705,"0,000 ",-1.0,1.75,1,1201,True,-1,-1,0,100
4058 W San Bruno Ave,93722,tact For Estimate,-1.0,2,1,1599,True," 6,577 ",40,0,163
4740 W Fremont Ave,93722,"8,000 ",-1.0,2,1,1657,True," 5,358 ",14,0,163
5505 N El Adobe Dr,93711,"5,000 ",-1.0,2,1,2481,True," 4,138 ",-1,5,29
234 E Peralta Way,93704,"6,500 ",-1.0,1,1,1238,True," 6,821 ",83,2,93
5505 N El Adobe Dr,93711,"5,000 ",-1.0,2,1,2481,True," 4,138 ",-1,5,29
234 E Peralta Way,93704,"6,500 ",-1.0,1,1,1238,True," 6,821 ",83,2,93
2358 S Anna St,93706,"0,000 ",-1.0,2,1,1581,True," 6,250 ",105,0,176
1086 E Manhattan Ave,93720,"4,000 ",-1.0,2,1,1338,True," 4,199 ",-1,4,31
4418 N Sunnyside Ave,93727,"5,000 ",-1.0,2,1,1298,True," 6,300 ",60,7,103
4196 N Warren Ave,93705,"3,000 ",-1.0,1,1,1088,True," 7,278 ",64,0,100
5488 N Fruit Ave,93711,"5,000 ",-1.0,2.75,1,2066,True, 0.33 a,64,5,29
6555 N Pima Ave,93722,"7,000 ",-1.0,2,1,1256,True," 7,840 ",32,0,163
6649 N Wilmington Dr,93711,"0,000 ",-1.0,3,1,2802,True," 4,399 ",24,5,29
1133 N College Ave,93728,"5,000 ",-1.0,2,1,3312,True," 8,200 ",98,1,77
3283 E Simpson Ave,93703,"0,000 ",-1.0,1,1,1755,True," 6,969 ",66,3,92
2087 E Pin High Dr,93730,"8,500 ",-1.0,2087 E Pin High ,1,-1,True,-1,-1,0,0
2878 E Eclipse Ave,93720,"1,500 ",-1.0,2,1,1500,True," 5,096 ",16,4,31
1033 E Elizabeth St,93728,"0,000 ",-1.0,2.5,1,2393,True, 0.26 a,94,1,77
1552 N Glenn Ave,93728,tact For Estimate,-1.0,1,1,680,True," 5,314 ",98,1,77
1752 E Banwell Ln,93730,tact For Estimate,-1.0,5,1,4394,True," 10,367 ",15,0,0
4528 N Hayston Ave,93726,"7,000 ",-1.0,2,1,1388,True," 6,364 ",54,8,94
1412 W Flint Way,93705,"0,000 ",-1.0,2,1,1472,True," 6,764 ",67,0,100
3009 N Palm Ave,93704,"5,000 ",-1.0,1.75,1,1720,True," 6,856 ",70,2,93
4446 W Cornell Ave,93722,"0,000 ",-1.0,2,1,1200,True, 0.60 a,46,0,163
2839 N Fisher St,93703,tact For Estimate,-1.0,1.25,1,1001,True," 6,490 ",66,3,92
4639 N 7th St,93726,"0,000 ",-1.0,1.75,1,1630,True," 5,967 ",58,8,94
2628 E Goshen Ave,93720,"5,000 ",-1.0,2,1,1767,True," 5,998 ",21,4,31
4686 E Lane Ave,93702,tact For Estimate,-1.0,1,1,992,True," 7,492 ",68,2,101
1279 N San Pablo Ave,93728,"0,000 ",-1.0,2,1,1335,True,-1,-1,1,77
4258 N Rosalia Ave,93723,"1,500 ",-1.0,4258 N Rosalia A,1,-1,True," 4,922 ",-1,0,0
6963 E Garland Ave,93727,"0,000 ",-1.0,6963 E Garland A,1,-1,True,-1,-1,7,103
541 E Fantz Ave,93706,"0,000 ",-1.0,1.75,1,1364,True," 8,938 ",58,0,176
42 E Dakota Ave,93704,"0,000 ",-1.0,3,1,2178,True," 7,501 ",55,2,93
42 E Dakota Ave,93704,"0,000 ",-1.0,3,1,2178,True," 7,501 ",55,2,93
5825 W Parr Ave,93722,"5,500 ",-1.0,2,1,1508,True," 5,549 ",4,0,163
3895 N Woodson Ave,93705,"0,000 ",-1.0,1.75,1,1092,True," 6,708 ",65,0,100
1256 N Harrison Ave,93728,tact For Estimate,-1.0,2,1,1482,True," 6,699 ",92,1,77
2027 E Rialto Ave,93726,"6,500 ",-1.0,1.5,1,1215,True," 5,998 ",61,8,94
4612 E Princeton Ave,93703,"8,000 ",-1.0,2,1,1273,True," 8,772 ",63,3,92
159 W Omaha Ave,93711,"0,000 ",-1.0,2,1,1450,True," 5,998 ",40,5,29
634 N Harrison Ave,93728,"0,000 ",-1.0,1,1,1072,True," 4,965 ",94,1,77
5943 E Midwick Ln,93727,"9,000 ",-1.0,4,1,3016,True, 0.88 a,64,7,103
240 N Clark St,93701,"0,000 ",-1.0,1,1,924,True," 3,746 ",100,0,0
4716 N Erie Ave,93722,"3,000 ",-1.0,2,1,1820,True," 5,998 ",15,0,163
1283 N Delno Ave,93728,"9,000 ",-1.0,2,1,1510,True," 6,899 ",66,1,77
2922 E Gettysburg Ave,93726,"3,000 ",-1.0,2,1,1648,True," 5,998 ",62,8,94
1395 N Adoline Ave,93728,"8,000 ",-1.0,2,1,1629,True," 6,250 ",78,1,77
9525 N Archie Ave,93720,"0,000 ",-1.0,2.5,1,1789,True," 4,704 ",29,4,31
6624 S Cedar Ave,93725,"5,000 ",-1.0,2,1,1613,True, 1.00 a,24,0,54
1385 N Adoline Ave,93728,"8,000 ",-1.0,1.5,1,1415,True," 6,229 ",95,1,77
2571 W Magill Ave,93711,"2,000 ",-1.0,1.75,1,2338,True, 0.36 a,56,5,29
6501 N San Pedro Ave,93711,"0,000 ",-1.0,2,1,2036,True," 8,232 ",29,5,29
5240 N 1st St,93710,"5,000 ",-1.0,2,1,1432,True," 6,599 ",57,4,60
3805 E Ashlan Ave,93726,"0,000 ",-1.0,2,1,1223,True," 6,420 ",65,8,94
736 E San Jose Ave,93710,"5,000 ",-1.0,2,1,1601,True," 6,708 ",59,4,60
4111 N Sherman St,93726,"5,500 ",-1.0,2.5,1,2507,True, 0.29 a,60,8,94
622 S Teilman Ave,93706,"8,000 ",-1.0,2,1,1904,True," 7,840 ",90,0,176
4756 E Byrd Ave,93725,"0,000 ",-1.0,1.75,1,1206,True," 6,198 ",45,0,54
315 E Nees Ave,93720,"6,000 ",-1.0,2,1,1398,True," 2,199 ",-1,4,31
3283 Soledad Ave,93737,"7,500 ",-1.0,3283 Soledad A,1,-1,True," 7,405 ",-1,0,5
1855 E Emerald Ave,93720,"7,000 ",-1.0,2,1,1793,True," 5,401 ",26,4,31
1362 E Via Dorata Way,93730,"3,500 ",-1.0,2.5,1,1641,True," 2,352 ",-1,0,0
3594 N Wheeler Ave,93723,"4,000 ",-1.0,3594 N Wheeler A,1,-1,True," 6,141 ",-1,0,0
4343 N 6th St,93726,"3,000 ",-1.0,2,1,1215,True," 6,098 ",61,8,94
3584 W Cortland Ave,93722,tact For Estimate,-1.0,1.5,1,1475,True," 6,011 ",33,0,163
2051 E Pin High Dr,93730,"4,000 ",-1.0,2051 E Pin High ,1,-1,True,-1,-1,0,0
8783 N Barton Ave,93720,"3,500 ",-1.0,2,1,1484,True," 4,499 ",31,4,31
310 E Sussex Way,93704,"5,000 ",-1.0,3,1,2269,True, 0.37 a,79,2,93
6295 N Babigian Ave,93722,"0,000 ",-1.0,2,1,1500,True," 5,998 ",18,0,163
1174 E Pinehurst Ave,93730,"5,000 ",-1.0,3,1,2558,True," 6,534 ",14,0,0
3594 N Wheeler Ave,93723,"4,000 ",-1.0,3594 N Wheeler A,1,-1,True," 6,141 ",-1,0,0
3991 Sussex Ave,93737,"3,000 ",-1.0,3991 Sussex A,1,-1,True," 7,405 ",-1,0,5
5308 W Lamona Ave,93722,"5,000 ",-1.0,5308 W Lamona A,1,-1,True,-1,-1,0,163
3581 N Hornet Ave,93737,"4,000 ",-1.0,3,1,3005,True, 0.30 a,1,0,5
823 W Napa Ave,93706,",000 ",-1.0,2,1,1040,True," 9,321 ",39,0,176
11291 N Via San Toma Dr,93730,"5,000 ",-1.0,3,1,2550,True," 8,088 ",1,0,0
7318 E Princeton Ave #67,93737,"5,000 ",-1.0,2,1,1895,True,-1,0,0,5
7018 W Barstow Ave,93723,tact For Estimate,-1.0,1.75,1,1872,True, 2.33 a,96,0,0
1353 E Fairmont Ave,93704,"0,000 ",-1.0,2,1,1874,True," 5,248 ",-1,2,93
5914 E Robinson Ave,93727,tact For Estimate,-1.0,1,1,1115,True," 6,098 ",47,7,103
11303 N Via Napoli Dr,93730,"2,000 ",-1.0,3.5,1,2834,True," 8,437 ",-1,0,0
3283 Soledad Ave,93737,"7,500 ",-1.0,3283 Soledad A,1,-1,True," 7,405 ",-1,0,5
1855 E Emerald Ave,93720,"7,000 ",-1.0,2,1,1793,True," 5,401 ",26,4,31
1362 E Via Dorata Way,93730,"3,500 ",-1.0,2.5,1,1641,True," 2,352 ",-1,0,0
2699 W Lake Van Ness Cir,93711,tact For Estimate,-1.0,5,1,4777,True, 0.31 a,15,5,29
6010 E Brown Ave,93727,"0,000 ",-1.0,3.5,1,2600,True, 0.30 a,-1,7,103
5338 W University Ave,93722,tact For Estimate,-1.0,2.5,1,2586,True, 0.30 a,14,0,163
2138 N Forestiere Ave,93722,tact For Estimate,-1.0,2,1,1632,True," 6,098 ",14,0,163
1629 E Castlebrook Dr,93730,"0,000 ",-1.0,3,1,2889,True, 0.28 a,-1,0,0
644 E Minarets Ave,93720,tact For Estimate,-1.0,2,1,2068,True," 8,494 ",45,4,31
4895 E Nevada Ave,93727,",000 ",-1.0,1,1,967,True," 7,186 ",74,7,103
5911 E Mono St,93727,"9,000 ",-1.0,2.5,1,2743,True,-1,-1,7,103
310 E Sussex Way,93704,"5,000 ",-1.0,3,1,2269,True, 0.37 a,79,2,93
6295 N Babigian Ave,93722,"0,000 ",-1.0,2,1,1500,True," 5,998 ",18,0,163
1174 E Pinehurst Ave,93730,"5,000 ",-1.0,3,1,2558,True," 6,534 ",14,0,0
7018 W Barstow Ave,93723,tact For Estimate,-1.0,1.75,1,1872,True, 2.33 a,96,0,0
5914 E Robinson Ave,93727,tact For Estimate,-1.0,1,1,1115,True," 6,098 ",47,7,103
1629 E Castlebrook Dr,93730,"0,000 ",-1.0,3,1,2889,True, 0.28 a,-1,0,0
2206 N 1st St,93703,"5,000 ",-1.0,4,1,2555,True," 7,801 ",67,3,92
474 E Alluvial Ave #109,93720,tact For Estimate,-1.0,1,1,825,True," 4,051 ",36,4,31
4333 W Providence Ave,93722,tact For Estimate,-1.0,2,1,1727,True," 6,577 ",18,0,163
6326 N Fisher St,93710,"8,000 ",-1.0,2,1,1894,True," 8,197 ",52,4,60
2532 E Los Altos Ave,93710,"4,000 ",-1.0,2,1,1794,True," 7,040 ",47,4,60
8774 N Barton Ave,93720,"5,000 ",-1.0,2,1,1298,True," 4,499 ",31,4,31
3116 W Alamos Ave,93722,"7,000 ",-1.0,1,1,980,True," 5,998 ",51,0,163
5544 N Poplar Ave,93704,"5,000 ",-1.0,3,1,1868,True, 0.29 a,59,2,93
2499 W Morris Ave,93711,"5,000 ",-1.0,3,1,1892,True, 0.38 a,57,5,29
3064 W Acacia Ave,93722,tact For Estimate,-1.0,2,1,1304,True," 6,000 ",48,0,163
2484 S Whitney Ave,93725,tact For Estimate,-1.0,1,1,960,True, 1.38 a,46,0,54
10077 N Sierra Vista Ave,93730,"5,000 ",-1.0,2,1,1747,True," 6,198 ",22,0,0
4187 W Saginaw Way,93722,tact For Estimate,-1.0,2,1,1218,True," 6,098 ",28,0,163
54 N Shelly Ave,93727,tact For Estimate,-1.0,2,1,1846,True," 9,583 ",19,7,103
3688 N Delno Ave,93705,"0,000 ",-1.0,2,1,1640,True,-1,-1,0,100
2344 E Holland Ave,93726,"0,000 ",-1.0,1,1,1084,True," 5,998 ",63,8,94
3360 E Cornell Ave,93703,"5,000 ",-1.0,1.75,1,1318,True," 7,148 ",66,3,92
1306 N Roosevelt Ave,93728,"8,000 ",-1.0,1,1,1465,True," 6,599 ",104,1,77
6628 N Kennedy Ave,93710,tact For Estimate,-1.0,2,1,1244,True," 7,832 ",49,4,60
3258 El Dorado Ave,93737,"0,500 ",-1.0,3258 El Dorado A,1,-1,True," 7,405 ",-1,0,5
6516 E Fender Ave,93727,"0,000 ",-1.0,2,1,1752,True," 7,566 ",-1,7,103
2807 N Glenn Ave,93704,tact For Estimate,-1.0,1.75,1,1469,True," 10,105 ",61,2,93
9178 N Recreation Ave,93720,"9,500 ",-1.0,2,1,1484,True," 6,120 ",28,4,31
10729 N Falcon Faire Dr,93730,"065,000 ",-1.0,3.5,1,3660,True, 0.36 a,-1,0,0
6126 N Tracy Ave,93722,"5,000 ",-1.0,2,1,1744,True," 5,967 ",24,0,163
7090 W McKinley Ave,93723,"8,000 ",-1.0,2,1,1808,True, 4.67 a,21,0,0
6516 E Fender Ave,93727,"0,000 ",-1.0,2,1,1752,True," 7,566 ",-1,7,103
2859 N Cypress Ave,93727,"7,500 ",-1.0,2859 N Cypress A,1,-1,True," 5,749 ",-1,7,103
6530 North Broadway #8,93701,"5,000 ",-1.0,2.5,1,1920,True," 6,534 ",50,0,0
1442 E Mesa Ave,93710,tact For Estimate,-1.0,3,1,2294,True," 9,901 ",53,4,60
8460 N Shallot Way,93720,"0,000 ",-1.0,2.5,1,2165,True,-1,-1,4,31
4406 N Dante Ave,93722,"0,000 ",-1.0,1.75,1,1154,True," 3,998 ",34,0,163
4264 W Harvard Ave,93722,"5,000 ",-1.0,2,1,1332,True," 4,007 ",33,0,163
1589 E Warner Ave,93710,"5,000 ",-1.0,1.75,1,1176,True," 6,298 ",48,4,60
2408 E Fallbrook Ave,93720,"5,000 ",-1.0,2,1,1075,True," 6,242 ",26,4,31
2807 N Glenn Ave,93704,tact For Estimate,-1.0,1.75,1,1469,True," 10,105 ",61,2,93
4679 N Crystal Ave,93705,"2,000 ",-1.0,1.75,1,1476,True," 8,468 ",58,0,100
4631 E Alta Ave,93702,tact For Estimate,-1.0,1,1,1015,True," 6,198 ",66,2,101
1741 S St #5,93721,"0,000 ",-1.0,2,1,1388,True," 6,534 ",74,0,0
717 E Birch Ave,93720,"0,000 ",-1.0,1.75,1,1942,True," 7,932 ",45,4,31
1895 W Pico Ave,93705,"5,000 ",-1.0,2,1,1284,True," 5,998 ",45,0,100
6659 N Harrison Ave,93711,"5,000 ",-1.0,2.5,1,1911,True," 8,746 ",41,5,29
198 W Barstow Ave #A,93704,tact For Estimate,-1.0,2,1,1028,True," 1,023 ",53,2,93
7031 N Farris Ave,93650,"0,000 ",-1.0,1,1,1024,True," 6,551 ",68,0,0
4113 W Brown Ave,93722,"8,000 ",-1.0,2,1,1515,True," 4,159 ",32,0,163
1490 S Valentine Ave,93706,",000 ",-1.0,1,1,1204,True, 0.43 a,63,0,176
76 W Sierra Ave #102,93704,"9,000 ",-1.0,1,1,951,True," 2,522 ",-1,2,93
1064 S St #8,93721,",000 ",-1.0,1,1,656,True," 5,227 ",96,0,0
4524 E Nevada Ave,93702,"7,000 ",-1.0,1,1,742,True," 6,250 ",95,2,101
5908 E Pontiac Way,93727,"5,000 ",-1.0,2,1,1124,True," 6,000 ",44,7,103
10658 N Meridian Ave,93730,"5,000 ",-1.0,2,1,1872,True," 7,200 ",19,0,0
7166 N Fruit Ave #188,93711,"5,000 ",-1.0,1,1,884,True," 1,555 ",-1,5,29
11965 N Julie Ave,93730,"5,000 ",-1.0,4,1,3050,True,-1,-1,0,0
1506 N Rowell Ave,93703,"5,000 ",-1.0,2,1,1258,True," 7,801 ",66,3,92
4735 E Byrd Ave,93725,"0,000 ",-1.0,1,1,1248,True," 5,998 ",46,0,54
310 W California Ave,93706,"0,000 ",-1.0,2,1,1312,True," 6,141 ",37,0,176
7046 E Redlands Ave,93737,"2,000 ",-1.0,3,1,2625,True," 6,699 ",13,0,5
7451 E Adena Ave,93737,tact For Estimate,-1.0,3,1,2753,True," 6,200 ",2,0,5
5296 W Lamona Ave,93722,"4,500 ",-1.0,5296 W Lamona A,1,-1,True,-1,-1,0,163
2078 E Pinedale Ave,93720,"1,000 ",-1.0,2.5,1,1418,True," 6,298 ",29,4,31
2291 W Keats Ave,93711,"0,000 ",-1.0,5,1,3469,True, 0.93 a,60,5,29
5444 E Lane Ave,93727,"5,000 ",-1.0,4,1,5173,True, 1.13 a,-1,7,103
4767 E Braly Ave,93702,"0,000 ",-1.0,2,1,1313,True," 6,534 ",60,2,101
3648 E Grant Ave,93702,"9,500 ",-1.0,1,1,864,True," 6,250 ",83,2,101
114 N Hayes Ave,93723,"0,000 ",-1.0,2.5,1,1904,True, 6.56 a,54,0,0
190 E Moody Ave,93720,tact For Estimate,-1.0,1.75,1,2096,True," 10,759 ",42,4,31
2408 W Carmen Ave,93728,"3,000 ",-1.0,1.75,1,1241,True," 3,841 ",36,1,77
1710 W Santa Ana Ave #102,93705,"9,000 ",-1.0,2,1,1297,True," 3,223 ",-1,0,100
1785 W Dovewood Ln,93711,"0,000 ",-1.0,3,1,2817,True, 0.31 a,39,5,29
1556 W Keats Ave,93711,"5,000 ",-1.0,2,1,1644,True, 0.30 a,64,5,29
5793 E Washington Ave,93727,"0,000 ",-1.0,4,1,2420,True, 0.37 a,54,7,103
3874 N Manor Ave,93705,"7,000 ",-1.0,1,1,1051,True," 9,099 ",67,0,100
3855 E Fedora Ave,93726,tact For Estimate,-1.0,1.75,1,1500,True," 6,098 ",63,8,94
4755 E Braly Ave,93702,"5,000 ",-1.0,3,1,1131,True," 6,534 ",60,2,101
525 W Lamona Ave,93728,"3,000 ",-1.0,1,1,1382,True," 8,276 ",74,1,77
